,date,L,UV,TK,TS
1337,2023-06-25 06:57:00+03:00,5252.0,5.5,25.53,17.98
1338,2023-06-25 07:07:00+03:00,5874.0,6.3,26.15,18.48
1339,2023-06-25 07:17:00+03:00,7234.0,7.3,27.26,18.82
1340,2023-06-25 07:27:00+03:00,8756.0,10.2,28.58,19.77
1341,2023-06-25 07:37:00+03:00,6774.0,7.7,26.38,18.5
1342,2023-06-25 07:47:00+03:00,5990.0,7.9,26.3,18.44
1343,2023-06-25 07:57:00+03:00,8248.0,11.9,27.54,19.35
1344,2023-06-25 08:07:00+03:00,12442.0,12.1,28.36,19.4
1345,2023-06-25 08:17:00+03:00,11336.0,8.5,27.15,19.39
1346,2023-06-25 08:27:00+03:00,12902.0,14.7,29.52,20.16
1347,2023-06-25 08:37:00+03:00,5092.0,7.7,26.14,19.03
1348,2023-06-25 08:47:00+03:00,11244.0,13.4,29.37,20.13
1349,2023-06-25 08:57:00+03:00,12258.0,15.0,30.78,20.24
1350,2023-06-25 09:07:00+03:00,12350.0,15.1,31.55,20.75
1351,2023-06-25 09:17:00+03:00,8616.0,9.4,29.99,20.7
1352,2023-06-25 09:27:00+03:00,4008.0,6.2,25.82,19.42
1353,2023-06-25 09:37:00+03:00,5344.0,7.8,25.86,19.67
1354,2023-06-25 09:47:00+03:00,3662.0,5.7,25.14,19.76
1355,2023-06-25 09:57:00+03:00,6312.0,7.1,25.05,19.93
1356,2023-06-25 10:07:00+03:00,9538.0,12.4,29.75,20.92
1357,2023-06-25 10:17:00+03:00,6496.0,10.7,28.83,20.51
1358,2023-06-25 10:27:00+03:00,5944.0,9.4,28.14,21.33
1359,2023-06-25 10:37:00+03:00,10736.0,13.4,28.96,21.55
1360,2023-06-25 10:47:00+03:00,6220.0,8.3,27.36,20.58
1361,2023-06-25 10:57:00+03:00,6544.0,9.0,25.46,20.17
1362,2023-06-25 11:07:00+03:00,20460.0,29.9,29.82,21.55
1363,2023-06-25 11:17:00+03:00,6220.0,9.8,29.71,21.93
1364,2023-06-25 11:27:00+03:00,6174.0,9.4,27.07,21.16
1365,2023-06-25 11:37:00+03:00,13640.0,9.4,26.56,21.15
1366,2023-06-25 11:47:00+03:00,6128.0,10.1,30.14,22.46
1367,2023-06-25 11:57:00+03:00,4354.0,24.0,27.9,23.3
1368,2023-06-25 12:07:00+03:00,8570.0,12.2,26.38,21.53
1369,2023-06-25 12:17:00+03:00,16312.0,30.0,30.17,22.92
1370,2023-06-25 12:27:00+03:00,19446.0,31.9,31.25,23.01
1371,2023-06-25 12:37:00+03:00,14838.0,30.3,33.02,22.87
1372,2023-06-25 12:47:00+03:00,6544.0,10.5,29.69,22.0
1373,2023-06-25 12:57:00+03:00,17788.0,31.0,30.68,22.42
1374,2023-06-25 13:07:00+03:00,21106.0,35.6,29.41,22.3
1375,2023-06-25 13:17:00+03:00,18526.0,32.8,31.98,23.08
1376,2023-06-25 13:27:00+03:00,17788.0,31.9,32.09,23.17
1377,2023-06-25 13:37:00+03:00,5944.0,9.7,29.64,22.39
1378,2023-06-25 13:47:00+03:00,6866.0,10.5,27.55,21.29
1379,2023-06-25 13:57:00+03:00,3570.0,6.0,26.75,21.15
1380,2023-06-25 14:07:00+03:00,3110.0,4.9,24.22,20.17
1381,2023-06-25 14:17:00+03:00,4032.0,6.7,23.54,20.02
1382,2023-06-25 14:27:00+03:00,18432.0,33.2,27.25,21.38
1383,2023-06-25 14:37:00+03:00,16682.0,31.4,29.85,22.66
1384,2023-06-25 14:47:00+03:00,15668.0,31.9,29.5,23.02
1385,2023-06-25 14:57:00+03:00,6728.0,12.1,26.85,21.96
1386,2023-06-25 15:07:00+03:00,14378.0,28.3,29.98,23.42
1387,2023-06-25 15:17:00+03:00,4170.0,7.2,26.9,21.99
1388,2023-06-25 15:27:00+03:00,11980.0,24.1,29.01,23.35
1389,2023-06-25 15:37:00+03:00,11566.0,23.5,29.59,23.64
1390,2023-06-25 15:47:00+03:00,11152.0,22.9,29.6,23.42
1391,2023-06-25 15:57:00+03:00,10598.0,21.8,30.32,24.35
1392,2023-06-25 16:07:00+03:00,10644.0,21.7,30.46,24.11
1393,2023-06-25 16:17:00+03:00,10184.0,21.0,30.33,23.74
1394,2023-06-25 16:27:00+03:00,9722.0,19.7,27.82,22.86
1395,2023-06-25 16:37:00+03:00,9676.0,19.0,29.12,23.34
1396,2023-06-25 16:47:00+03:00,9862.0,19.1,31.35,24.39
1397,2023-06-25 16:57:00+03:00,3962.0,7.3,29.39,23.11
1398,2023-06-25 17:07:00+03:00,1646.0,3.2,27.27,22.55
1399,2023-06-25 17:17:00+03:00,1854.0,3.6,22.84,20.61
1400,2023-06-25 17:27:00+03:00,1636.0,3.0,21.26,20.03
1401,2023-06-25 17:37:00+03:00,1762.0,2.9,20.64,19.75
1402,2023-06-25 17:47:00+03:00,1658.0,2.7,20.75,19.71
1403,2023-06-25 17:57:00+03:00,1820.0,2.9,20.73,19.67
1404,2023-06-25 18:07:00+03:00,1658.0,2.9,20.25,19.53
1405,2023-06-25 18:17:00+03:00,2844.0,5.6,21.03,19.83
1406,2023-06-25 18:27:00+03:00,4470.0,8.9,26.33,22.42
1407,2023-06-25 18:37:00+03:00,4146.0,8.1,27.21,22.63
1408,2023-06-25 18:47:00+03:00,3432.0,5.2,26.38,22.01
1409,2023-06-25 18:57:00+03:00,3456.0,6.7,26.42,22.07
1410,2023-06-25 19:07:00+03:00,3202.0,6.1,27.42,22.35
1411,2023-06-25 19:17:00+03:00,2948.0,5.5,27.88,22.63
1412,2023-06-25 19:27:00+03:00,2706.0,5.1,27.36,22.6
1413,2023-06-25 19:37:00+03:00,2476.0,4.6,27.54,22.18
1414,2023-06-25 19:47:00+03:00,2268.0,4.1,27.85,22.39
1415,2023-06-25 19:57:00+03:00,2222.0,3.9,27.65,22.17
1416,2023-06-25 20:07:00+03:00,2234.0,3.7,27.81,22.07
1417,2023-06-25 20:17:00+03:00,2568.0,4.0,27.37,21.53
1418,2023-06-25 20:27:00+03:00,2200.0,3.5,26.84,21.07
1419,2023-06-25 20:37:00+03:00,2062.0,3.2,26.89,21.13
1420,2023-06-25 20:47:00+03:00,1474.0,2.3,25.85,20.79
1421,2023-06-25 20:57:00+03:00,1054.0,1.7,24.84,20.42
1422,2023-06-25 21:07:00+03:00,638.0,1.0,22.7,19.75
1423,2023-06-25 21:17:00+03:00,460.0,0.7,20.82,19.26
1424,2023-06-25 21:27:00+03:00,2902.0,0.6,20.21,19.07
1425,2023-06-25 21:37:00+03:00,256.0,0.4,19.46,18.82
1426,2023-06-25 21:47:00+03:00,192.0,0.3,18.96,18.59
1427,2023-06-25 21:57:00+03:00,134.0,0.2,18.52,18.4
1428,2023-06-25 22:07:00+03:00,966.0,0.2,18.08,18.12
1429,2023-06-25 22:17:00+03:00,100.0,0.1,17.61,17.91
1430,2023-06-25 22:27:00+03:00,68.0,0.1,17.12,17.66
1431,2023-06-25 22:37:00+03:00,42.0,0.1,16.61,17.19
1432,2023-06-25 22:47:00+03:00,24.0,0.1,16.1,16.73
1433,2023-06-25 22:57:00+03:00,14.0,0.1,15.92,16.56
1434,2023-06-25 23:07:00+03:00,8.0,0.1,15.68,16.41
1435,2023-06-25 23:17:00+03:00,2.0,0.1,15.35,16.13
1436,2023-06-25 23:27:00+03:00,2.0,0.1,14.92,15.77
1437,2023-06-25 23:37:00+03:00,0.0,0.1,14.87,15.61
1438,2023-06-25 23:47:00+03:00,0.0,0.1,15.03,15.75
1439,2023-06-25 23:57:00+03:00,0.0,0.1,15.09,15.78
1440,2023-06-26 00:07:00+03:00,0.0,0.1,15.18,15.84
1441,2023-06-26 00:17:00+03:00,0.0,0.1,15.29,15.93
1442,2023-06-26 00:27:00+03:00,0.0,0.1,15.35,15.95
1443,2023-06-26 00:37:00+03:00,0.0,0.1,15.37,15.96
1444,2023-06-26 00:47:00+03:00,0.0,0.1,15.34,15.95
1445,2023-06-26 00:57:00+03:00,0.0,0.1,15.15,15.82
1446,2023-06-26 01:07:00+03:00,0.0,0.1,14.6,15.53
1447,2023-06-26 01:17:00+03:00,0.0,0.1,14.18,15.22
1448,2023-06-26 01:27:00+03:00,0.0,0.1,13.91,14.92
1449,2023-06-26 01:37:00+03:00,0.0,0.1,13.69,14.74
1450,2023-06-26 01:47:00+03:00,0.0,0.1,13.22,14.38
1451,2023-06-26 01:57:00+03:00,0.0,0.1,13.58,14.45
1452,2023-06-26 02:07:00+03:00,0.0,0.1,13.69,14.37
1453,2023-06-26 02:17:00+03:00,0.0,0.1,13.71,14.34
1454,2023-06-26 02:27:00+03:00,2.0,0.1,13.96,14.52
1455,2023-06-26 02:37:00+03:00,2.0,0.1,13.67,14.34
1456,2023-06-26 02:47:00+03:00,8.0,0.1,13.8,14.46
1457,2023-06-26 02:57:00+03:00,14.0,0.1,13.92,14.57
1458,2023-06-26 03:07:00+03:00,24.0,0.1,13.86,14.5
1459,2023-06-26 03:17:00+03:00,42.0,0.1,13.94,14.51
1460,2023-06-26 03:27:00+03:00,76.0,0.1,13.92,14.47
1461,2023-06-26 03:37:00+03:00,114.0,0.2,13.91,14.53
1462,2023-06-26 03:47:00+03:00,1394.0,0.2,13.74,14.41
1463,2023-06-26 03:57:00+03:00,266.0,0.4,13.63,14.32
1464,2023-06-26 04:07:00+03:00,382.0,0.5,13.74,14.35
1465,2023-06-26 04:17:00+03:00,500.0,0.7,13.94,14.41
1466,2023-06-26 04:27:00+03:00,624.0,0.9,14.14,14.56
1467,2023-06-26 04:37:00+03:00,846.0,1.1,14.41,14.67
1468,2023-06-26 04:47:00+03:00,782.0,1.1,14.37,14.75
1469,2023-06-26 04:57:00+03:00,7742.0,1.3,14.55,14.88
1470,2023-06-26 05:07:00+03:00,1076.0,1.4,14.7,14.99
1471,2023-06-26 05:17:00+03:00,1290.0,1.7,14.88,15.1
1472,2023-06-26 05:27:00+03:00,1820.0,2.4,15.42,15.29
1473,2023-06-26 05:37:00+03:00,2776.0,3.7,16.43,15.79
1474,2023-06-26 05:47:00+03:00,3132.0,4.1,17.55,16.36
1475,2023-06-26 05:57:00+03:00,3548.0,4.3,18.95,16.89
1476,2023-06-26 06:07:00+03:00,3732.0,4.4,23.27,18.06
1477,2023-06-26 06:17:00+03:00,5114.0,5.4,23.89,18.28
1478,2023-06-26 06:27:00+03:00,5436.0,5.8,27.57,19.43
1479,2023-06-26 06:37:00+03:00,4768.0,5.0,27.51,19.67
1480,2023-06-26 06:47:00+03:00,4860.0,5.0,27.79,20.01
1481,2023-06-26 06:57:00+03:00,5322.0,5.4,28.39,20.5
1482,2023-06-26 07:07:00+03:00,5806.0,5.9,28.88,20.75
1483,2023-06-26 07:17:00+03:00,6266.0,6.4,28.5,20.5
1484,2023-06-26 07:27:00+03:00,6728.0,7.0,29.43,21.07
1485,2023-06-26 07:37:00+03:00,7234.0,7.6,30.06,21.41
1486,2023-06-26 07:47:00+03:00,7742.0,8.2,29.56,21.37
1487,2023-06-26 07:57:00+03:00,8248.0,8.9,30.55,22.15
1488,2023-06-26 08:07:00+03:00,8756.0,9.6,30.82,22.32
1489,2023-06-26 08:17:00+03:00,9170.0,10.3,30.43,22.33
1490,2023-06-26 08:27:00+03:00,9722.0,10.9,30.06,22.01
1491,2023-06-26 08:37:00+03:00,10552.0,12.8,29.94,21.89
1492,2023-06-26 08:47:00+03:00,10828.0,12.7,30.0,22.25
1493,2023-06-26 08:57:00+03:00,13180.0,12.9,29.07,22.36
1494,2023-06-26 09:07:00+03:00,12166.0,13.5,28.07,21.9
1495,2023-06-26 09:17:00+03:00,15114.0,17.6,27.98,21.97
1496,2023-06-26 09:27:00+03:00,3986.0,6.5,28.46,21.76
1497,2023-06-26 09:37:00+03:00,14838.0,19.4,30.99,22.77
1498,2023-06-26 09:47:00+03:00,8570.0,14.6,31.54,23.0
1499,2023-06-26 09:57:00+03:00,4930.0,7.3,29.28,21.96
1500,2023-06-26 10:07:00+03:00,17234.0,23.0,30.68,22.72
1501,2023-06-26 10:17:00+03:00,13456.0,18.6,31.53,23.22
1502,2023-06-26 10:27:00+03:00,7972.0,9.2,29.03,22.53
1503,2023-06-26 10:37:00+03:00,9492.0,12.8,26.05,21.5
1504,2023-06-26 10:47:00+03:00,7326.0,10.0,27.7,22.03
1505,2023-06-26 10:57:00+03:00,14562.0,10.1,30.29,23.03
1506,2023-06-26 11:07:00+03:00,6404.0,22.9,28.89,22.77
1507,2023-06-26 11:17:00+03:00,17234.0,26.2,30.21,23.07
1508,2023-06-26 11:27:00+03:00,6082.0,9.8,30.85,23.42
1509,2023-06-26 11:37:00+03:00,18618.0,28.8,29.75,24.15
1510,2023-06-26 11:47:00+03:00,6636.0,11.4,29.4,23.41
1511,2023-06-26 11:57:00+03:00,19078.0,25.5,28.21,23.48
1512,2023-06-26 12:07:00+03:00,15022.0,28.0,30.82,24.07
1513,2023-06-26 12:17:00+03:00,20830.0,33.9,33.13,24.24
1514,2023-06-26 12:27:00+03:00,19354.0,31.8,31.36,23.84
1515,2023-06-26 12:37:00+03:00,19262.0,32.0,33.64,24.6
1516,2023-06-26 12:47:00+03:00,19908.0,34.1,35.53,25.31
1517,2023-06-26 12:57:00+03:00,19816.0,28.4,33.38,24.46
1518,2023-06-26 13:07:00+03:00,11980.0,20.4,32.85,24.45
1519,2023-06-26 13:17:00+03:00,18802.0,33.0,32.3,24.52
1520,2023-06-26 13:27:00+03:00,12166.0,32.8,32.48,24.5
1521,2023-06-26 13:37:00+03:00,5990.0,9.8,30.35,24.08
1522,2023-06-26 13:47:00+03:00,5298.0,9.2,31.2,24.42
1523,2023-06-26 13:57:00+03:00,6450.0,31.7,31.15,24.51
1524,2023-06-26 14:07:00+03:00,4330.0,7.1,27.75,23.2
1525,2023-06-26 14:17:00+03:00,17050.0,31.1,31.2,24.35
1526,2023-06-26 14:27:00+03:00,15484.0,28.6,32.62,25.21
1527,2023-06-26 14:37:00+03:00,14930.0,28.1,30.42,24.56
1528,2023-06-26 14:47:00+03:00,14562.0,28.2,31.88,25.05
1529,2023-06-26 14:57:00+03:00,3848.0,6.2,28.1,23.83
1530,2023-06-26 15:07:00+03:00,4700.0,7.7,27.39,23.46
1531,2023-06-26 15:17:00+03:00,17142.0,29.9,33.03,25.8
1532,2023-06-26 15:27:00+03:00,1474.0,2.3,25.57,22.25
1533,2023-06-26 15:37:00+03:00,984.0,1.4,19.03,18.28
1534,2023-06-26 15:47:00+03:00,1346.0,1.9,18.29,18.03
1535,2023-06-26 15:57:00+03:00,2338.0,3.5,19.07,18.06
1536,2023-06-26 16:07:00+03:00,4676.0,7.0,20.33,18.46
1537,2023-06-26 16:17:00+03:00,10782.0,16.8,22.84,19.46
1538,2023-06-26 16:27:00+03:00,7464.0,14.7,25.03,21.27
1539,2023-06-26 16:37:00+03:00,9768.0,18.6,26.38,22.24
1540,2023-06-26 16:47:00+03:00,9308.0,18.9,27.32,22.75
1541,2023-06-26 16:57:00+03:00,9908.0,19.6,28.33,22.38
1542,2023-06-26 17:07:00+03:00,7510.0,11.8,27.78,21.78
1543,2023-06-26 17:17:00+03:00,8248.0,16.1,28.99,22.74
1544,2023-06-26 17:27:00+03:00,7880.0,16.2,30.24,23.32
1545,2023-06-26 17:37:00+03:00,3410.0,5.8,28.01,22.46
1546,2023-06-26 17:47:00+03:00,3662.0,6.2,25.17,21.53
1547,2023-06-26 17:57:00+03:00,3548.0,6.1,24.22,21.3
1548,2023-06-26 18:07:00+03:00,3616.0,6.4,24.29,21.4
1549,2023-06-26 18:17:00+03:00,4308.0,8.4,27.21,23.0
1550,2023-06-26 18:27:00+03:00,2350.0,4.6,25.75,22.82
1551,2023-06-26 18:37:00+03:00,1612.0,3.0,23.4,21.69
1552,2023-06-26 18:47:00+03:00,1486.0,2.8,22.07,20.89
1553,2023-06-26 18:57:00+03:00,1508.0,2.8,21.15,20.28
1554,2023-06-26 19:07:00+03:00,2234.0,4.1,21.6,20.27
1555,2023-06-26 19:17:00+03:00,2614.0,4.9,24.39,21.39
1556,2023-06-26 19:27:00+03:00,2694.0,5.0,26.72,22.52
1557,2023-06-26 19:37:00+03:00,2638.0,4.7,27.85,23.21
1558,2023-06-26 19:47:00+03:00,2476.0,4.1,28.14,23.2
1559,2023-06-26 19:57:00+03:00,2602.0,4.3,28.99,23.28
1560,2023-06-26 20:07:00+03:00,2936.0,4.5,28.82,23.3
1561,2023-06-26 20:17:00+03:00,3662.0,5.2,30.43,23.86
1562,2023-06-26 20:27:00+03:00,4930.0,6.7,30.0,23.79
1563,2023-06-26 20:37:00+03:00,4516.0,6.3,30.54,23.94
1564,2023-06-26 20:47:00+03:00,2914.0,4.2,27.92,23.01
1565,2023-06-26 20:57:00+03:00,1670.0,2.6,25.31,21.92
1566,2023-06-26 21:07:00+03:00,7510.0,1.5,23.35,21.32
1567,2023-06-26 21:17:00+03:00,662.0,1.1,21.53,20.47
1568,2023-06-26 21:27:00+03:00,512.0,0.8,20.03,19.48
1569,2023-06-26 21:37:00+03:00,434.0,0.7,18.85,18.98
1570,2023-06-26 21:47:00+03:00,2718.0,0.5,18.0,18.46
1571,2023-06-26 21:57:00+03:00,250.0,0.4,17.09,17.9
1572,2023-06-26 22:07:00+03:00,168.0,0.2,16.26,17.34
1573,2023-06-26 22:17:00+03:00,112.0,0.2,15.71,16.93
1574,2023-06-26 22:27:00+03:00,72.0,0.1,15.15,16.63
1575,2023-06-26 22:37:00+03:00,42.0,0.1,15.07,16.39
1576,2023-06-26 22:47:00+03:00,28.0,0.1,14.7,16.21
1577,2023-06-26 22:57:00+03:00,14.0,0.1,14.56,16.1
1578,2023-06-26 23:07:00+03:00,10.0,0.1,14.59,16.06
1579,2023-06-26 23:17:00+03:00,2.0,0.0,14.38,15.95
1580,2023-06-26 23:27:00+03:00,2.0,0.0,14.54,16.01
1581,2023-06-26 23:37:00+03:00,0.0,0.0,14.42,15.92
1582,2023-06-26 23:47:00+03:00,0.0,0.0,14.36,15.85
1583,2023-06-26 23:57:00+03:00,0.0,0.0,14.38,15.93
1584,2023-06-27 00:07:00+03:00,0.0,0.0,14.43,15.92
1585,2023-06-27 00:17:00+03:00,0.0,0.0,14.11,15.76
1586,2023-06-27 00:27:00+03:00,0.0,0.0,13.97,15.62
1587,2023-06-27 00:37:00+03:00,0.0,0.0,14.13,15.75
1588,2023-06-27 00:47:00+03:00,0.0,0.0,14.03,15.59
1589,2023-06-27 00:57:00+03:00,0.0,0.0,14.0,15.49
1590,2023-06-27 01:07:00+03:00,0.0,0.0,13.73,15.23
1591,2023-06-27 01:17:00+03:00,0.0,0.0,13.94,15.25
1592,2023-06-27 01:27:00+03:00,0.0,0.0,13.71,15.13
1593,2023-06-27 01:37:00+03:00,0.0,0.0,13.53,15.01
1594,2023-06-27 01:47:00+03:00,0.0,0.0,13.24,14.79
1595,2023-06-27 01:57:00+03:00,0.0,0.0,13.25,14.7
1596,2023-06-27 02:07:00+03:00,0.0,0.0,13.57,15.28
1597,2023-06-27 02:17:00+03:00,0.0,0.0,13.42,15.21
1598,2023-06-27 02:27:00+03:00,2.0,0.0,13.6,15.39
1599,2023-06-27 02:37:00+03:00,2.0,0.0,13.51,15.48
1600,2023-06-27 02:47:00+03:00,6.0,0.0,13.49,15.42
1601,2023-06-27 02:57:00+03:00,14.0,0.0,13.64,15.87
1602,2023-06-27 03:07:00+03:00,22.0,0.0,13.51,15.78
1603,2023-06-27 03:17:00+03:00,36.0,0.0,13.1,15.12
1604,2023-06-27 03:27:00+03:00,62.0,0.0,13.43,15.12
1605,2023-06-27 03:37:00+03:00,94.0,0.2,13.66,15.12
1606,2023-06-27 03:47:00+03:00,138.0,0.2,13.71,15.13
1607,2023-06-27 03:57:00+03:00,1496.0,0.3,13.56,15.07
1608,2023-06-27 04:07:00+03:00,262.0,0.4,13.71,15.09
1609,2023-06-27 04:17:00+03:00,308.0,0.4,14.31,15.72
1610,2023-06-27 04:27:00+03:00,396.0,0.6,14.78,16.03
1611,2023-06-27 04:37:00+03:00,4146.0,0.8,15.16,16.19
1612,2023-06-27 04:47:00+03:00,670.0,0.9,15.56,16.32
1613,2023-06-27 04:57:00+03:00,834.0,1.2,15.85,16.57
1614,2023-06-27 05:07:00+03:00,6544.0,1.2,16.15,16.75
1615,2023-06-27 05:17:00+03:00,926.0,1.3,16.17,16.72
1616,2023-06-27 05:27:00+03:00,1290.0,1.8,16.5,16.85
1617,2023-06-27 05:37:00+03:00,1532.0,2.2,16.85,16.76
1618,2023-06-27 05:47:00+03:00,1992.0,2.7,17.24,17.14
1619,2023-06-27 05:57:00+03:00,2580.0,3.4,17.82,17.7
1620,2023-06-27 06:07:00+03:00,3410.0,4.2,20.02,18.71
1621,2023-06-27 06:17:00+03:00,5576.0,5.9,24.35,20.29
1622,2023-06-27 06:27:00+03:00,5760.0,6.3,29.39,22.17
1623,2023-06-27 06:37:00+03:00,5068.0,5.5,31.09,22.8
1624,2023-06-27 06:47:00+03:00,3708.0,4.3,29.21,22.97
1625,2023-06-27 06:57:00+03:00,3708.0,4.2,28.07,21.81
1626,2023-06-27 07:07:00+03:00,5852.0,5.8,29.32,22.71
1627,2023-06-27 07:17:00+03:00,6174.0,6.4,31.04,23.32
1628,2023-06-27 07:27:00+03:00,6590.0,6.9,32.57,24.16
1629,2023-06-27 07:37:00+03:00,7096.0,7.6,32.67,24.09
1630,2023-06-27 07:47:00+03:00,7650.0,8.3,32.78,23.73
1631,2023-06-27 07:57:00+03:00,8110.0,9.0,33.07,23.89
1632,2023-06-27 08:07:00+03:00,8570.0,9.6,32.75,23.4
1633,2023-06-27 08:17:00+03:00,9124.0,10.4,33.57,23.93
1634,2023-06-27 08:27:00+03:00,9584.0,11.0,34.1,24.46
1635,2023-06-27 08:37:00+03:00,10046.0,11.7,33.53,24.25
1636,2023-06-27 08:47:00+03:00,10598.0,12.6,33.81,24.51
1637,2023-06-27 08:57:00+03:00,11106.0,13.4,33.52,24.5
1638,2023-06-27 09:07:00+03:00,10506.0,13.2,34.14,25.22
1639,2023-06-27 09:17:00+03:00,11980.0,15.0,33.89,25.17
1640,2023-06-27 09:27:00+03:00,12442.0,15.8,34.1,25.57
1641,2023-06-27 09:37:00+03:00,12902.0,16.7,34.76,26.17
1642,2023-06-27 09:47:00+03:00,11060.0,14.1,33.02,25.01
1643,2023-06-27 09:57:00+03:00,13456.0,17.8,32.25,25.09
1644,2023-06-27 10:07:00+03:00,13824.0,18.8,32.96,25.3
1645,2023-06-27 10:17:00+03:00,14286.0,19.7,32.93,25.26
1646,2023-06-27 10:27:00+03:00,14746.0,20.7,33.5,25.71
1647,2023-06-27 10:37:00+03:00,15022.0,21.4,33.56,25.77
1648,2023-06-27 10:47:00+03:00,15300.0,22.2,32.42,25.28
1649,2023-06-27 10:57:00+03:00,14746.0,22.8,33.07,25.53
1650,2023-06-27 11:07:00+03:00,15484.0,23.6,33.13,25.92
1651,2023-06-27 11:17:00+03:00,16220.0,25.0,34.3,26.23
1652,2023-06-27 11:27:00+03:00,5598.0,8.7,34.0,26.14
1653,2023-06-27 11:37:00+03:00,16498.0,26.2,30.64,26.29
1654,2023-06-27 11:47:00+03:00,6312.0,10.3,32.31,26.25
1655,2023-06-27 11:57:00+03:00,7788.0,22.3,31.1,26.2
1656,2023-06-27 12:07:00+03:00,18064.0,29.4,33.1,26.39
1657,2023-06-27 12:17:00+03:00,18432.0,30.2,31.26,25.57
1658,2023-06-27 12:27:00+03:00,18340.0,30.8,33.25,26.27
1659,2023-06-27 12:37:00+03:00,18618.0,29.3,33.67,26.18
1660,2023-06-27 12:47:00+03:00,6590.0,11.9,33.85,26.2
1661,2023-06-27 12:57:00+03:00,18710.0,32.5,33.96,26.6
1662,2023-06-27 13:07:00+03:00,17418.0,30.5,34.66,27.07
1663,2023-06-27 13:17:00+03:00,16498.0,29.3,34.32,27.35
1664,2023-06-27 13:27:00+03:00,16128.0,29.0,33.78,26.5
1665,2023-06-27 13:37:00+03:00,6128.0,10.1,33.46,26.63
1666,2023-06-27 13:47:00+03:00,20276.0,35.6,33.75,26.41
1667,2023-06-27 13:57:00+03:00,6820.0,11.1,34.78,26.63
1668,2023-06-27 14:07:00+03:00,4908.0,8.2,30.3,24.95
1669,2023-06-27 14:17:00+03:00,12994.0,21.0,30.39,25.39
1670,2023-06-27 14:27:00+03:00,6958.0,12.1,31.54,25.79
1671,2023-06-27 14:37:00+03:00,3870.0,8.1,32.42,26.45
1672,2023-06-27 14:47:00+03:00,14194.0,27.8,31.53,26.5
1673,2023-06-27 14:57:00+03:00,13364.0,26.4,31.65,26.42
1674,2023-06-27 15:07:00+03:00,12718.0,25.4,32.35,26.53
1675,2023-06-27 15:17:00+03:00,12258.0,24.7,32.57,26.78
1676,2023-06-27 15:27:00+03:00,11888.0,24.3,33.48,27.44
1677,2023-06-27 15:37:00+03:00,9216.0,23.2,33.32,27.15
1678,2023-06-27 15:47:00+03:00,10874.0,22.1,32.81,26.96
1679,2023-06-27 15:57:00+03:00,9768.0,19.9,32.25,26.71
1680,2023-06-27 16:07:00+03:00,9032.0,18.4,31.07,26.28
1681,2023-06-27 16:17:00+03:00,9768.0,19.8,32.41,27.17
1682,2023-06-27 16:27:00+03:00,9816.0,20.0,33.4,27.63
1683,2023-06-27 16:37:00+03:00,7650.0,16.6,32.91,27.14
1684,2023-06-27 16:47:00+03:00,5944.0,12.3,31.89,26.85
1685,2023-06-27 16:57:00+03:00,4954.0,9.9,30.4,26.42
1686,2023-06-27 17:07:00+03:00,5898.0,11.1,30.25,26.21
1687,2023-06-27 17:17:00+03:00,5368.0,9.9,29.75,25.71
1688,2023-06-27 17:27:00+03:00,5760.0,11.2,30.63,26.06
1689,2023-06-27 17:37:00+03:00,5898.0,10.7,30.75,26.0
1690,2023-06-27 17:47:00+03:00,5368.0,9.6,30.14,25.75
1691,2023-06-27 17:57:00+03:00,4124.0,7.1,29.0,24.98
1692,2023-06-27 18:07:00+03:00,3824.0,6.3,27.69,24.38
1693,2023-06-27 18:17:00+03:00,3848.0,6.4,27.16,24.07
1694,2023-06-27 18:27:00+03:00,3570.0,6.0,27.56,24.23
1695,2023-06-27 18:37:00+03:00,3962.0,7.1,28.27,24.6
1696,2023-06-27 18:47:00+03:00,3410.0,6.1,28.73,24.64
1697,2023-06-27 18:57:00+03:00,2314.0,4.2,27.12,24.02
1698,2023-06-27 19:07:00+03:00,2188.0,4.2,26.21,23.53
1699,2023-06-27 19:17:00+03:00,1738.0,3.2,24.78,22.87
1700,2023-06-27 19:27:00+03:00,1636.0,2.9,23.92,22.5
1701,2023-06-27 19:37:00+03:00,1842.0,3.3,24.01,22.41
1702,2023-06-27 19:47:00+03:00,1612.0,2.8,23.94,22.21
1703,2023-06-27 19:57:00+03:00,1462.0,2.4,23.02,21.78
1704,2023-06-27 20:07:00+03:00,1290.0,2.1,22.23,21.31
1705,2023-06-27 20:17:00+03:00,1186.0,2.0,21.74,21.14
1706,2023-06-27 20:27:00+03:00,1284.0,2.1,23.31,21.63
1707,2023-06-27 20:37:00+03:00,1174.0,1.9,23.96,21.77
1708,2023-06-27 20:47:00+03:00,926.0,1.5,23.07,21.37
1709,2023-06-27 20:57:00+03:00,822.0,1.3,21.78,20.77
1710,2023-06-27 21:07:00+03:00,696.0,1.1,20.46,20.18
1711,2023-06-27 21:17:00+03:00,630.0,1.0,19.22,19.67
1712,2023-06-27 21:27:00+03:00,560.0,0.9,18.6,19.42
1713,2023-06-27 21:37:00+03:00,494.0,0.7,18.14,19.16
1714,2023-06-27 21:47:00+03:00,414.0,0.6,17.51,18.78
1715,2023-06-27 21:57:00+03:00,2454.0,0.5,17.15,18.66
1716,2023-06-27 22:07:00+03:00,220.0,0.3,16.87,18.53
